date,team1,team1_classified,score1,team2,team2_classified,score2,forfeit,extra_innings
2026-09-29,Hermann with New Haven,True,,Pacific,True,,False,False
2026-09-29,Fayette,True,,Paris,True,,False,False
2026-09-29,Central (Springfield),False,,Parkview,True,,False,False
2026-09-29,Parkway South,True,,Parkway Central,True,,False,False
2026-09-29,Affton,True,,Parkway North with Principia,True,,False,False
2026-09-29,Fox,True,,Parkway West,True,,False,False
2026-09-29,University City,True,,Pattonville,True,,False,False
2026-09-29,Grain Valley,True,,Platte County,True,,False,False
2026-09-29,Penney,True,,Plattsburg,True,,False,False
2026-09-29,Clinton,True,,Pleasant Hill,True,,False,False
2026-09-29,Princeton with Mercer,True,,Polo,True,,False,False
2026-09-29,Doniphan,True,,Poplar Bluff,True,,False,False
2026-09-29,Milan,True,,Putnam County,True,,False,False
2026-09-29,William Chrisman,True,,Raytown,True,,False,False
2026-09-29,Grandview,True,,Raytown South,True,,False,False
2026-09-29,Carthage,True,,Republic,True,,False,False
2026-09-29,Hazelwood West,True,,Ritenour,True,,False,False
2026-09-29,North Andrew,True,,Savannah,True,,False,False
2026-09-29,Perryville,True,,Saxony Lutheran with St. Vincent,True,,False,False
2026-09-29,Scotland County,True,,Schuyler County,True,,False,False
2026-09-29,Webster Groves,True,,Seckman,True,,False,False
2026-09-29,McDonald County,True,,Seneca,True,,False,False
2026-09-29,Fredericktown,True,,Sikeston,True,,False,False
2026-09-29,Winnetonka,True,,Smithville,True,,False,False
2026-09-29,Knox County,True,,South Shelby,True,,False,False
2026-09-29,Capital City,True,,Southern Boone,True,,False,False
2026-09-29,Marquette,True,,St. Dominic,True,,False,False
2026-09-29,Russellville,True,,Van-Far,True,,False,False
2026-09-29,Incarnate Word Academy,True,,St. Joseph's Academy,True,,False,False
2026-09-29,St. Clair,True,,Sullivan,True,,False,False
2026-09-29,Francis Howell,True,,Troy Buchanan,True,,False,False
2026-09-29,Naylor,True,,St. Clair,True,,False,False
2026-09-29,Silex,True,,Van-Far with Community,True,,False,False
2026-09-29,Wheatland,True,,Walnut Grove,True,,False,False
2026-09-29,North Point,True,,Washington,True,,False,False
2026-09-29,Ozark,True,,Waynesville,True,,False,False
2026-09-29,Dadeville with Everton,True,,Weaubleau,True,,False,False
2026-09-29,Marshfield,True,,West Plains,True,,False,False
2026-09-29,Lutheran St. Charles with Veritas Christian Academy,True,,Westminster Christian Academy,True,,False,False
2026-09-29,Salisbury,True,,Westran,True,,False,False
2026-09-29,Warrenton,True,,Winfield,True,,False,False
2026-09-30,Smithville,True,,Benton,True,,False,False
2026-09-30,Clark County,True,,Brashear,True,,False,False
2026-09-30,Rolla,True,,Capital City,True,,False,False
2026-09-30,Chaffee,True,,Central (Cape Girardeau),True,,False,False
2026-09-30,St. Clair,True,,DeSoto with Kingston,True,,False,False
2026-09-30,Westran,True,,Dixon,True,,False,False
2026-09-30,Raytown South,True,,East Buchanan,True,,False,False
2026-09-30,Highland,True,,Elsberry,True,,False,False
2026-09-30,Seckman,True,,Festus,True,,False,False
2026-09-30,Cuba,True,,Hancock,True,,False,False
2026-09-30,Louisiana,True,,Hannibal,True,,False,False
2026-09-30,New Franklin,True,,Harrisburg,True,,False,False
2026-09-30,Ft. Zumwalt East,True,,Hazelwood West,True,,False,False
2026-09-30,Hickman,True,,Helias Catholic,True,,False,False
2026-09-30,Lexington,True,,Holden,True,,False,False
2026-09-30,Ft. Zumwalt North,True,,Holt,True,,False,False
2026-09-30,Linn,True,,Iberia,True,,False,False
2026-09-30,Notre Dame (St. Louis),True,,Incarnate Word Academy,True,,False,False
2026-09-30,Blue Springs South,True,,Liberty,True,,False,False
2026-09-30,Grandview,True,,Lincoln College Prep,True,,False,False
2026-09-30,Eureka,True,,Lindbergh,True,,False,False
2026-09-30,Cameron,True,,Marceline,True,,False,False
2026-09-30,South Shelby,True,,Mark Twain,True,,False,False
2026-09-30,Ursuline Academy,True,,Mehlville,True,,False,False
2026-09-30,McCluer,False,,Normandy Collaborative,False,,False,False
2026-09-30,Fatima,True,,North Callaway,True,,False,False
2026-09-30,Valley Park,True,,Orchard Farm,True,,False,False
2026-09-30,Logan-Rogersville,True,,Ozark,True,,False,False
2026-09-30,Central (St. Joseph),True,,Park Hill South,True,,False,False
2026-09-30,Hazelwood East,False,,Riverview Gardens,False,,False,False
2026-09-30,Cor Jesu Academy,True,,Rockwood Summit,True,,False,False
2026-09-30,St. Pius X (Kansas City),True,,Savannah,True,,False,False
2026-09-30,Jefferson (Festus),True,,Saxony Lutheran with St. Vincent,True,,False,False
2026-09-30,Harrisonville,True,,Sherwood,True,,False,False
2026-09-30,Clinton,True,,Smith-Cotton,True,,False,False
2026-09-30,Parkway North with Principia,True,,St. Joseph's Academy,True,,False,False
2026-09-30,McCluer North,True,,STEAM Academy,True,,False,False
2026-09-30,St. Teresa's Academy,True,,Truman,True,,False,False
2026-09-30,Warrenton,True,,Union,True,,False,False
2026-09-30,Belton,True,,Warrensburg,True,,False,False
2026-09-30,St. Joseph's Academy,True,,Washington,True,,False,False
2026-09-30,Hartville,True,,West Plains,True,,False,False
2026-09-30,Lone Jack,True,,William Chrisman,True,,False,False
2026-09-30,Oakville,True,,Windsor (Imperial),True,,False,False
2026-09-30,Francis Howell North,True,,Winfield,True,,False,False
2026-10-01,University City,True,,Affton,True,,False,False
2026-10-01,Polo,True,,Albany,True,,False,False
2026-10-01,McCluer North,True,,Bayless,True,,False,False
2026-10-01,Logan-Rogersville,True,,Bolivar,True,,False,False
2026-10-01,California,True,,Boonville,True,,False,False
2026-10-01,Maysville,True,,"Braymer with Southwest (Livingston County), Breckenridge",False,,False,False
2026-10-01,Kirksville,True,,Cameron,True,,False,False
2026-10-01,Monroe City,True,,Canton,True,,False,False
2026-10-01,Webb City,True,,Carthage,True,,False,False
2026-10-01,Seneca,True,,Cassville,True,,False,False
2026-10-01,Poplar Bluff,True,,Central (Cape Girardeau),True,,False,False
2026-10-01,Crocker,True,,Central (Springfield),False,,False,False
2026-10-01,Jackson,True,,Chaffee,True,,False,False
2026-10-01,Centralia,True,,Clark County,True,,False,False
2026-10-01,Ritenour,True,,Clayton,True,,False,False
2026-10-01,Montrose with Appleton City,True,,Climax Springs,True,,False,False
2026-10-01,Wright City,True,,Clopton with Elsberry,True,,False,False
2026-10-01,Van-Far with Community,True,,Community,True,,False,False
2026-10-01,Notre Dame (St. Louis),True,,Cor Jesu Academy,True,,False,False
2026-10-01,Halfway,True,,Dadeville with Everton,True,,False,False
2026-10-01,Northeast Nodaway,True,,DeKalb,True,,False,False
2026-10-01,Perryville,True,,DeSoto with Kingston,True,,False,False
2026-10-01,Neelyville,True,,Doniphan,True,,False,False
2026-10-01,Hallsville with Christian Fellowship Sr.,True,,Eldon,True,,False,False
2026-10-01,Mark Twain,True,,Elsberry,True,,False,False
2026-10-01,Linn,True,,Eugene,True,,False,False
2026-10-01,St. Joseph's Academy,True,,Eureka,True,,False,False
2026-10-01,Benton,True,,Excelsior Springs,True,,False,False
2026-10-01,South Callaway,True,,Fayette,True,,False,False
2026-10-01,Jefferson (Festus),True,,Festus,True,,False,False
2026-10-01,Francis Howell North,True,,Francis Howell,True,,False,False
2026-10-01,Washington,True,,Ft. Zumwalt North,True,,False,False
2026-10-01,Vienna,True,,Gallatin,True,,False,False
2026-10-01,Worth County,True,,Glasgow,True,,False,False
2026-10-01,Belton,True,,Grain Valley,True,,False,False
2026-10-01,Bucklin with Macon County,True,,Green City,True,,False,False
2026-10-01,Fulton,True,,Hannibal,True,,False,False
2026-10-01,Osage,True,,Harrisburg,True,,False,False
2026-10-01,Normandy Collaborative,False,,Hazelwood Central,False,,False,False
2026-10-01,Parkway North with Principia,True,,Hazelwood West,True,,False,False
2026-10-01,Farmington,True,,Herculaneum with Crystal City,True,,False,False
2026-10-01,West Plains,True,,Hillcrest,True,,False,False
2026-10-01,Lafayette County,True,,Holden,True,,False,False
2026-10-01,Winnetonka,True,,Kearney,True,,False,False
2026-10-01,Sikeston,True,,Kelly,True,,False,False
2026-10-01,Waynesville,True,,Kickapoo,True,,False,False
2026-10-01,Jefferson (Conception) with South Nodaway,True,,King City with Pattonsburg,True,,False,False
2026-10-01,Ladue Horton Watkins,True,,Kirkwood,True,,False,False
2026-10-01,Marquette,True,,Lafayette (Wildwood),True,,False,False
2026-10-01,Parkview,True,,Laquey,True,,False,False
2026-10-01,Lawson,True,,Lathrop,True,,False,False
2026-10-01,Staley,True,,Lee's Summit,True,,False,False
2026-10-01,Blue Springs,True,,Lee's Summit West,True,,False,False
2026-10-01,Knob Noster,True,,Lexington,True,,False,False
2026-10-01,Troy Buchanan,True,,Liberty (Wentzville),True,,False,False
2026-10-01,Raymore-Peculiar,True,,Liberty North,True,,False,False
2026-10-01,Ft. Zumwalt West,True,,Lindbergh,True,,False,False
2026-10-01,Lincoln College Prep,True,,Lone Jack,True,,False,False
2026-10-01,Montgomery County,True,,Louisiana,True,,False,False
2026-10-01,Chillicothe,True,,Macon,True,,False,False
2026-10-01,Highland,True,,Marceline,True,,False,False
2026-10-01,Carl Junction,True,,Marshfield,True,,False,False
2026-10-01,McCluer North,True,,McCluer,False,,False,False
2026-10-01,Aurora,True,,McDonald County,True,,False,False
2026-10-01,"Brunswick with Keytesville, Northwestern (Mendon)",True,,Meadville,True,,False,False
2026-10-01,Pattonville,True,,Mehlville,True,,False,False
2026-10-01,Princeton with Mercer,True,,Milan,True,,False,False
2026-10-01,Mexico,True,,Moberly,True,,False,False
2026-10-01,Nevada,True,,Monett,True,,False,False
2026-10-01,Pilot Grove,True,,New Franklin,True,,False,False
2026-10-01,Dixon,True,,Newburg,True,,False,False
2026-10-01,Lebanon,True,,Nixa,True,,False,False
2026-10-01,Silex,True,,North Callaway,True,,False,False
2026-10-01,East Carter,True,,North County,True,,False,False
2026-10-01,Lee's Summit North,True,,North Kansas City,True,,False,False
2026-10-01,Mid-Buchanan,True,,North Platte,True,,False,False
2026-10-01,Ft. Zumwalt South,True,,North Point,True,,False,False
2026-10-01,Madison,True,,Northeast (Cairo),True,,False,False
2026-10-01,Webster Groves,True,,Northwest (Cedar Hill),True,,False,False
2026-10-01,Putnam County,True,,Novinger,True,,False,False
2026-10-01,Clinton,True,,Oak Grove,True,,False,False
2026-10-01,Warrensburg,True,,Odessa,True,,False,False
2026-10-01,Holt,True,,Orchard Farm,True,,False,False
2026-10-01,Rolla,True,,Owensville,True,,False,False
2026-10-01,Glendale,True,,Ozark,True,,False,False
2026-10-01,Oak Park,True,,Park Hill,True,,False,False
2026-10-01,Oakville,True,,Parkway Central,True,,False,False
2026-10-01,Parkway West,True,,Parkway South,True,,False,False
2026-10-01,Gilman City with Tri-County,True,,"Pattonsburg with Winston, North Daviess",False,,False,False
2026-10-01,West Platte,True,,Penney,True,,False,False
2026-10-01,East Buchanan,True,,Plattsburg,True,,False,False
2026-10-01,Harrisonville,True,,Pleasant Hill,True,,False,False
2026-10-01,Smithville,True,,Raytown South,True,,False,False
2026-10-01,Joplin,True,,Republic,True,,False,False
2026-10-01,Carrollton,True,,Richmond,True,,False,False
2026-10-01,Notre Dame de Sion,True,,Ruskin,True,,False,False
2026-10-01,New Bloomfield,True,,Russellville,True,,False,False
2026-10-01,Brookfield,True,,Schuyler County,True,,False,False
2026-10-01,Salisbury,True,,Scotland County,True,,False,False
2026-10-01,Marshall,True,,Smith-Cotton,True,,False,False
2026-10-01,North Shelby,True,,South Shelby,True,,False,False
2026-10-01,Father Tolton with Calvary Lutheran,True,,Southern Boone,True,,False,False
2026-10-01,Winfield,True,,St. Charles West with St. Charles,True,,False,False
2026-10-01,Jamestown,True,,Van-Far,True,,False,False
2026-10-01,Union,True,,St. Joseph's Academy,True,,False,False
2026-10-01,St. Pius X (Kansas City),True,,St. Michael the Archangel,True,,False,False
2026-10-01,Fredericktown,True,,St. Pius X (Festus),True,,False,False
2026-10-01,Hazelwood East,False,,STEAM Academy,True,,False,False
2026-10-01,Hartville,True,,Westran,True,,False,False
2026-10-01,Helias Catholic,True,,Sullivan,True,,False,False
2026-10-01,St. Teresa's Academy,True,,Summit Christian Academy,True,,False,False
2026-10-01,Ft. Zumwalt East,True,,Timberland,True,,False,False
2026-10-01,Raytown,True,,Truman,True,,False,False
2026-10-01,Iberia,True,,Tuscumbia,True,,False,False
2026-10-01,Norwood,True,,St. Clair,True,,False,False
2026-10-01,Lutheran St. Charles with Veritas Christian Academy,True,,Valley Park,True,,False,False
2026-10-01,Doniphan,True,,Van Buren,False,,False,False
2026-10-01,Richland,True,,Vienna,True,,False,False
2026-10-01,Wheatland,True,,Weaubleau,True,,False,False
2026-10-01,Bowling Green,True,,Wellsville-Middletown,True,,False,False
2026-10-01,Paris,True,,Westran,True,,False,False
2026-10-01,Neosho,True,,Willard,True,,False,False
2026-10-01,Grandview,True,,William Chrisman,True,,False,False
2026-10-01,Pacific,True,,Windsor (Imperial),True,,False,False
2026-10-02,Novinger,True,,Atlanta,True,,False,False
2026-10-02,Bevier,True,,Brashear,True,,False,False
2026-10-02,Kickapoo,True,,Carl Junction,True,,False,False
2026-10-02,Sikeston,True,,Doniphan,True,,False,False
2026-10-02,Rockwood Summit,True,,Francis Howell North,True,,False,False
2026-10-02,Northwest (Cedar Hill),True,,Hillsboro,True,,False,False
2026-10-02,Crocker,True,,Iberia,True,,False,False
2026-10-02,Higbee,True,,Jamestown,True,,False,False
2026-10-02,Sullivan,True,,Kickapoo,True,,False,False
2026-10-02,Linn County,True,,La Plata,True,,False,False
2026-10-02,Capital City,True,,Liberty,True,,False,False
2026-10-02,Oakville,True,,Lutheran St. Charles with Veritas Christian Academy,True,,False,False
2026-10-02,Cor Jesu Academy,True,,Mehlville,True,,False,False
2026-10-02,Van Buren,False,,Neelyville,True,,False,False
2026-10-02,Metro,True,,Normandy Collaborative,False,,False,False
2026-10-02,Bayless,True,,Notre Dame (St. Louis),True,,False,False
2026-10-02,Rolla,True,,Parkway Central,True,,False,False
2026-10-02,Hazelwood Central,False,,Riverview Gardens,False,,False,False
2026-10-02,West Plains,True,,Rolla,True,,False,False
2026-10-02,North County,True,,Saxony Lutheran with St. Vincent,True,,False,False
2026-10-02,Ladue Horton Watkins,True,,St. Charles West with St. Charles,True,,False,False
2026-10-02,Timberland,True,,St. Dominic,True,,False,False
2026-10-02,Westran,True,,Tuscumbia,True,,False,False
2026-10-02,Hazelwood East,False,,University City,True,,False,False
2026-10-02,Pattonville,True,,Ursuline Academy,True,,False,False
2026-10-02,Climax Springs,True,,Walnut Grove,True,,False,False
2026-10-02,Lutheran South,True,,Webster Groves,True,,False,False
2026-10-02,Capital City,True,,Willard,True,,False,False
2026-10-02,Lincoln College Prep,True,,Winnetonka,True,,False,False
2026-10-03,Capital City,True,,Aurora,True,,False,False
2026-10-03,Capital City,True,,Francis Howell,True,,False,False
2026-10-03,St. James,True,,Hermann with New Haven,True,,False,False
2026-10-03,Mark Twain,True,,Hermann with New Haven,True,,False,False
2026-10-03,Parkway Central,True,,Kickapoo,True,,False,False
2026-10-03,Park Hill South,True,,Kickapoo,True,,False,False
2026-10-03,Lee's Summit North,True,,Kickapoo,True,,False,False
2026-10-03,Cameron,True,,Lexington,True,,False,False
2026-10-03,Cameron,True,,Marshall,True,,False,False
2026-10-03,Lexington,True,,Marshall,True,,False,False
2026-10-03,Westran,True,,Moberly,True,,False,False
2026-10-03,Staley,True,,Rock Bridge,True,,False,False
2026-10-03,Branson,True,,Rolla,True,,False,False
2026-10-03,Republic,True,,Rolla,True,,False,False
2026-10-03,Marceline,True,,Westran,True,,False,False
2026-10-05,Trenton,True,,Albany,True,,False,False
2026-10-05,Logan-Rogersville,True,,Aurora,True,,False,False
2026-10-05,King City with Pattonsburg,True,,Benton,True,,False,False
2026-10-05,Chillicothe,True,,Bishop LeBlond,True,,False,False
2026-10-05,McDonald County,True,,Bolivar,True,,False,False
2026-10-05,Lutheran St. Charles with Veritas Christian Academy,True,,Bowling Green,True,,False,False
2026-10-05,Nixa,True,,Branson,True,,False,False
2026-10-05,"Pattonsburg with Winston, North Daviess",False,,"Braymer with Southwest (Livingston County), Breckenridge",False,,False,False
2026-10-05,Jamestown,True,,California,True,,False,False
2026-10-05,Richmond,True,,Cameron,True,,False,False
2026-10-05,Helias Catholic,True,,Capital City,True,,False,False
2026-10-05,Aurora,True,,Cassville,True,,False,False
2026-10-05,Liberty,True,,Central (St. Joseph),True,,False,False
2026-10-05,Wheatland,True,,Climax Springs,True,,False,False
2026-10-05,Montgomery County,True,,Community,True,,False,False
2026-10-05,Waynesville,True,,Crocker,True,,False,False
2026-10-05,Owensville,True,,Cuba,True,,False,False
2026-10-05,Eldon,True,,Dixon,True,,False,False
2026-10-05,Naylor,True,,East Carter,True,,False,False
2026-10-05,Vienna,True,,Eugene,True,,False,False
2026-10-05,Francis Howell Central,True,,Francis Howell,True,,False,False
2026-10-05,Notre Dame (Cape Girardeau),True,,Fredericktown,True,,False,False
2026-10-05,Winfield,True,,Ft. Zumwalt East,True,,False,False
2026-10-05,Washington,True,,Ft. Zumwalt South,True,,False,False
2026-10-05,South Callaway,True,,Fulton,True,,False,False
2026-10-05,East Buchanan,True,,Gallatin,True,,False,False
2026-10-05,Hartville,True,,Glendale,True,,False,False
2026-10-05,Raytown,True,,Grain Valley,True,,False,False
2026-10-05,Truman,True,,Grandview,True,,False,False
2026-10-05,Weaubleau,True,,Halfway,True,,False,False
2026-10-05,Fatima,True,,Hallsville with Christian Fellowship Sr.,True,,False,False
2026-10-05,Clayton,True,,Hancock,True,,False,False
2026-10-05,Paris,True,,Harrisburg,True,,False,False
2026-10-05,Normandy Collaborative,False,,Hazelwood Central,False,,False,False
2026-10-05,McCluer,False,,Hazelwood East,False,,False,False
2026-10-05,Ursuline Academy,True,,Hazelwood West,True,,False,False
2026-10-05,Blair Oaks,True,,Hickman,True,,False,False
2026-10-05,Windsor (Imperial),True,,Hillsboro,True,,False,False
2026-10-05,Pattonville,True,,Holt,True,,False,False
2026-10-05,Union,True,,Incarnate Word Academy,True,,False,False
2026-10-05,Doniphan,True,,Jackson,True,,False,False
2026-10-05,DeKalb,True,,King City with Pattonsburg,True,,False,False
2026-10-05,Northeast (Cairo),True,,La Plata,True,,False,False
2026-10-05,Park Hill South,True,,Lee's Summit North,True,,False,False
2026-10-05,Francis Howell North,True,,Liberty (Wentzville),True,,False,False
2026-10-05,Blue Springs South,True,,Liberty North,True,,False,False
2026-10-05,Cor Jesu Academy,True,,Lindbergh,True,,False,False
2026-10-05,Pacific,True,,Linn,True,,False,False
2026-10-05,Tuscumbia,True,,Macks Creek,True,,False,False
2026-10-05,Brookfield,True,,Macon,True,,False,False
2026-10-05,Van-Far with Community,True,,Marion County,True,,False,False
2026-10-05,Westran,True,,Mark Twain,True,,False,False
2026-10-05,Elsberry,True,,Marquette,True,,False,False
2026-10-05,Clinton,True,,Marshall,True,,False,False
2026-10-05,North Harrison,True,,"Mercer with Cainsville, Ridgeway",True,,False,False
2026-10-05,Webb City,True,,Monett,True,,False,False
2026-10-05,Silex,True,,Monroe City,True,,False,False
2026-10-05,Central (Cape Girardeau),True,,Neelyville,True,,False,False
2026-10-05,Carl Junction,True,,Neosho,True,,False,False
2026-10-05,Lone Jack,True,,Nevada,True,,False,False
2026-10-05,Boonville,True,,New Franklin,True,,False,False
2026-10-05,St. James,True,,Newburg,True,,False,False
2026-10-05,McCluer North,True,,Normandy Collaborative,False,,False,False
2026-10-05,Centralia,True,,North Callaway,True,,False,False
2026-10-05,Sikeston,True,,North County,True,,False,False
2026-10-05,Park Hill,True,,North Kansas City,True,,False,False
2026-10-05,Maryville,True,,North Platte,True,,False,False
2026-10-05,Warrenton,True,,North Point,True,,False,False
2026-10-05,Atlanta,True,,North Shelby,True,,False,False
2026-10-05,Eureka,True,,Northwest (Cedar Hill),True,,False,False
2026-10-05,Mehlville,True,,Notre Dame (St. Louis),True,,False,False
2026-10-05,Knob Noster,True,,Notre Dame de Sion,True,,False,False
2026-10-05,Festus,True,,Oakville,True,,False,False
2026-10-05,Westminster Christian Academy,True,,Orchard Farm,True,,False,False
2026-10-05,Canton,True,,Palmyra,True,,False,False
2026-10-05,DeSoto with Kingston,True,,Parkway South,True,,False,False
2026-10-05,Ft. Zumwalt West,True,,Parkway West,True,,False,False
2026-10-05,Fayette,True,,Pilot Grove,True,,False,False
2026-10-05,Belton,True,,Platte County,True,,False,False
2026-10-05,Stewartsville with Osborn,True,,Plattsburg,True,,False,False
2026-10-05,Norborne with Hardin-Central,True,,Polo,True,,False,False
2026-10-05,West Plains,True,,Poplar Bluff,True,,False,False
2026-10-05,Kirksville,True,,Princeton with Mercer,True,,False,False
2026-10-05,Highland,True,,Putnam County,True,,False,False
2026-10-05,Blue Springs,True,,Raymore-Peculiar,True,,False,False
2026-10-05,Osage,True,,Richland,True,,False,False
2026-10-05,Seckman,True,,Rockwood Summit,True,,False,False
2026-10-05,Raytown South,True,,Ruskin,True,,False,False
2026-10-05,Iberia,True,,Russellville,True,,False,False
2026-10-05,Milan,True,,Scotland County,True,,False,False
2026-10-05,Carrollton,True,,Slater,True,,False,False
2026-10-05,Jefferson City,True,,Smith-Cotton,True,,False,False
2026-10-05,Kearney,True,,Smithville,True,,False,False
2026-10-05,Penney,True,,St. Elizabeth,True,,False,False
2026-10-05,St. Pius X (Festus),True,,St. Charles West with St. Charles,True,,False,False
2026-10-05,Hazelwood West,True,,St. Joseph's Academy,True,,False,False
2026-10-05,Excelsior Springs,True,,St. Pius X (Kansas City),True,,False,False
2026-10-05,Lee's Summit West,True,,Staley,True,,False,False
2026-10-05,Riverview Gardens,False,,STEAM Academy,True,,False,False
2026-10-05,Laquey,True,,Westran,True,,False,False
2026-10-05,"Brunswick with Keytesville, Northwestern (Mendon)",True,,"Tina-Avalon with Hale, Bosworth",False,,False,False
2026-10-05,Kelly,True,,St. Clair,True,,False,False
2026-10-05,Lutheran South,True,,Valley Park,True,,False,False
2026-10-05,Norwood,True,,Van Buren,False,,False,False
2026-10-05,Parkview,True,,Walnut Grove,True,,False,False
2026-10-05,Worth County,True,,Wellsville-Middletown,True,,False,False
2026-10-05,Vienna,True,,West Platte,True,,False,False
2026-10-05,Oak Park,True,,Winnetonka,True,,False,False
2026-10-05,Northeast Nodaway,True,,Worth County,True,,False,False
2026-10-05,Hermann with New Haven,True,,Wright City,True,,False,False
2026-10-06,Maysville,True,,Albany,True,,False,False
2026-10-06,Valley Park,True,,Bayless,True,,False,False
2026-10-06,Madison,True,,Bevier,True,,False,False
2026-10-06,Northeast Nodaway,True,,Bishop LeBlond,True,,False,False
2026-10-06,Southern Boone,True,,Blair Oaks,True,,False,False
2026-10-06,Staley,True,,Blue Springs,True,,False,False
2026-10-06,Montrose with Appleton City,True,,Bolivar,True,,False,False
2026-10-06,Fulton,True,,Boonville,True,,False,False
2026-10-06,Clopton with Elsberry,True,,Bowling Green,True,,False,False
2026-10-06,Polo,True,,"Braymer with Southwest (Livingston County), Breckenridge",False,,False,False
2026-10-06,Norborne with Hardin-Central,True,,"Brunswick with Keytesville, Northwestern (Mendon)",True,,False,False
2026-10-06,Atlanta,True,,Bucklin with Macon County,True,,False,False
2026-10-06,Rolla,True,,Camdenton,True,,False,False
2026-10-06,Lexington,True,,Carrollton,True,,False,False
2026-10-06,Hallsville with Christian Fellowship Sr.,True,,Centralia,True,,False,False
2026-10-06,Farmington,True,,Chaffee,True,,False,False
2026-10-06,St. Elizabeth,True,,Chillicothe,True,,False,False
2026-10-06,Louisiana,True,,Community,True,,False,False
2026-10-06,Maplewood-Richmond Hts. with Brentwood,True,,Cuba,True,,False,False
2026-10-06,Crocker,True,,Dixon,True,,False,False
2026-10-06,Naylor,True,,Doniphan,True,,False,False
2026-10-06,Incarnate Word Academy,True,,Eureka,True,,False,False
2026-10-06,Salisbury,True,,Fayette,True,,False,False
2026-10-06,Fredericktown,True,,Festus,True,,False,False
2026-10-06,Francis Howell Central,True,,Francis Howell North,True,,False,False
2026-10-06,King City with Pattonsburg,True,,Gallatin,True,,False,False
2026-10-06,Kickapoo,True,,Glendale,True,,False,False
2026-10-06,Lee's Summit West,True,,Grain Valley,True,,False,False
2026-10-06,Smithville,True,,Grandview,True,,False,False
2026-10-06,Princeton with Mercer,True,,Grundy County with Newtown-Harris,True,,False,False
2026-10-06,Affton,True,,Hazelwood West,True,,False,False
2026-10-06,Hillsboro,True,,Herculaneum with Crystal City,True,,False,False
2026-10-06,Westran,True,,Hermitage,True,,False,False
2026-10-06,Brashear,True,,Higbee,True,,False,False
2026-10-06,South Shelby,True,,Highland,True,,False,False
2026-10-06,Branson,True,,Hillcrest,True,,False,False
2026-10-06,Fair Play,True,,Humansville,True,,False,False
2026-10-06,DeSoto with Kingston,True,,Jefferson (Festus),True,,False,False
2026-10-06,Carthage,True,,Joplin,True,,False,False
2026-10-06,Excelsior Springs,True,,Kearney,True,,False,False
2026-10-06,Hannibal,True,,Kirksville,True,,False,False
2026-10-06,Lafayette County,True,,Knob Noster,True,,False,False
2026-10-06,Marceline,True,,Knox County,True,,False,False
2026-10-06,Westminster Christian Academy,True,,Lafayette (Wildwood),True,,False,False
2026-10-06,East Buchanan,True,,Lathrop,True,,False,False
2026-10-06,West Platte,True,,Lawson,True,,False,False
2026-10-06,Ozark,True,,Lebanon,True,,False,False
2026-10-06,Liberty North,True,,Lee's Summit,True,,False,False
2026-10-06,Halfway,True,,Macks Creek,True,,False,False
2026-10-06,Clark County,True,,Macon,True,,False,False
2026-10-06,Atlanta,True,,Macon County,False,,False,False
2026-10-06,Logan-Rogersville,True,,Marshfield,True,,False,False
2026-10-06,Linn County,True,,Milan,True,,False,False
2026-10-06,Cassville,True,,Monett,True,,False,False
2026-10-06,Elsberry,True,,Montgomery County,True,,False,False
2026-10-06,Republic,True,,Neosho,True,,False,False
2026-10-06,McDonald County,True,,Nevada,True,,False,False
2026-10-06,Capital City,True,,New Bloomfield,True,,False,False
2026-10-06,Jamestown,True,,New Franklin,True,,False,False
2026-10-06,Climax Springs,True,,Newburg,True,,False,False
2026-10-06,Hazelwood East,False,,Normandy Collaborative,False,,False,False
2026-10-06,Stewartsville with Osborn,True,,North Andrew,True,,False,False
2026-10-06,Mark Twain,True,,North Callaway,True,,False,False
2026-10-06,Ruskin,True,,North Kansas City,True,,False,False
2026-10-06,Battle,True,,North Point,True,,False,False
2026-10-06,Slater,True,,Northeast (Cairo),True,,False,False
2026-10-06,Poplar Bluff,True,,Notre Dame (Cape Girardeau),True,,False,False
2026-10-06,Central (St. Joseph),True,,Oak Park,True,,False,False
2026-10-06,Summit Christian Academy,True,,Odessa,True,,False,False
2026-10-06,California,True,,Osage,True,,False,False
2026-10-06,Canton,True,,Paris,True,,False,False
2026-10-06,Lee's Summit North,True,,Park Hill,True,,False,False
2026-10-06,Central (Springfield),False,,Parkview,True,,False,False
2026-10-06,Parkway West,True,,Parkway Central,True,,False,False
2026-10-06,Clayton,True,,Parkway North with Principia,True,,False,False
2026-10-06,Northwest (Cedar Hill),True,,Parkway South,True,,False,False
2026-10-06,Kirkwood,True,,Pattonville,True,,False,False
2026-10-06,Mid-Buchanan,True,,Penney,True,,False,False
2026-10-06,North Platte,True,,Plattsburg,True,,False,False
2026-10-06,Oak Grove,True,,Pleasant Hill,True,,False,False
2026-10-06,Gilman City with Tri-County,True,,Putnam County,True,,False,False
2026-10-06,Iberia,True,,Richland,True,,False,False
2026-10-06,Holden,True,,Richmond,True,,False,False
2026-10-06,Ladue Horton Watkins,True,,Ritenour,True,,False,False
2026-10-06,Hancock,True,,Riverview Gardens,False,,False,False
2026-10-06,Lutheran St. Charles with Veritas Christian Academy,True,,Rockwood Summit,True,,False,False
2026-10-06,Eldon,True,,Russellville,True,,False,False
